SPECIESNAME,YEAR,AREA,REGION,COUNT
Redhead,1965,82,uw,100
Redhead,1965,83,uw,545
Redhead,1965,84,uw,100
Redhead,1965,85,uw,0
Redhead,1965,86,uw,210
Redhead,1965,87,uw,600
Redhead,1965,88,uw,95
Redhead,1965,89,uw,15
Redhead,1965,90,uw,0
Redhead,1966,65,ec,186
Redhead,1966,66,ec,2035
Redhead,1966,67,ec,590
Redhead,1966,72,uw,0
Redhead,1966,74,uw,11540
Redhead,1966,78,uw,9850
Redhead,1966,79,uw,2275
Redhead,1966,81,uw,15990
Redhead,1966,82,uw,0
Redhead,1966,83,uw,0
Redhead,1966,84,uw,0
Redhead,1966,85,uw,50
Redhead,1966,87,uw,0
Redhead,1966,88,uw,0
Redhead,1966,89,uw,0
Redhead,1966,90,uw,0
Redhead,1967,1,nh,0
Redhead,1967,11,nh,100
Redhead,1967,16,nh,0
Redhead,1967,16a,oh,0
Redhead,1967,17a,oh,0
Redhead,1967,18,nh,200
Redhead,1967,21,nh,0
Redhead,1967,3,nh,0
Redhead,1967,32a,oh,0
Redhead,1967,33a,oh,0
Redhead,1967,4,nh,0
Redhead,1967,6,nh,0
Redhead,1967,65,ec,200
Redhead,1967,66,ec,2010
Redhead,1967,67,ec,220
Redhead,1967,68,ec,21870
Redhead,1967,69,ec,3000
Redhead,1967,70,ec,100
Redhead,1967,72,uw,1500
Redhead,1967,74,uw,10700
Redhead,1967,78,uw,1150
Redhead,1967,79,uw,6100
Redhead,1967,81,uw,1400
Redhead,1967,82,uw,0
Redhead,1967,83,uw,0
Redhead,1967,84,uw,0
Redhead,1967,87,uw,1930
Redhead,1967,88,uw,250
Redhead,1967,89,uw,0
Redhead,1967,90,uw,0
Redhead,1968,72,uw,11850
Redhead,1968,74,uw,2700
Redhead,1968,78,uw,7200
Redhead,1968,79,uw,3800
Redhead,1968,81,uw,7000
Redhead,1968,87,uw,3200
Redhead,1968,88,uw,700
Redhead,1968,89,uw,0
Redhead,1968,90,uw,0
Redhead,1969,72,uw,23100
Redhead,1969,74,uw,2500
Redhead,1969,78,uw,2100
Redhead,1969,79,uw,9900
Redhead,1969,81,uw,1900
Redhead,1969,82,uw,0
Redhead,1969,83,uw,100
Redhead,1969,87,uw,0
Redhead,1969,88,uw,0
Redhead,1969,89,uw,0
Redhead,1969,90,uw,0
Redhead,1970,1,nh,0
Redhead,1970,11,nh,0
Redhead,1970,12,nh,0
Redhead,1970,14,nh,0
Redhead,1970,15,nh,0
Redhead,1970,16,nh,0
Redhead,1970,17,nh,0
Redhead,1970,18,nh,0
Redhead,1970,19,nh,0
Redhead,1970,21,nh,0
Redhead,1970,22,nh,500
Redhead,1970,26,nh,0
Redhead,1970,27,nh,0
Redhead,1970,28,nh,0
Redhead,1970,29,nh,0
Redhead,1970,3,nh,0
Redhead,1970,30,ch,0
Redhead,1970,31,ch,200
Redhead,1970,32,ch,0
Redhead,1970,33,ch,0
Redhead,1970,34,ch,100
Redhead,1970,36,ch,0
Redhead,1970,38,ch,0
Redhead,1970,39,ch,0
Redhead,1970,4,nh,0
Redhead,1970,41,ch,25
Redhead,1970,42,ch,0
Redhead,1970,43,ch,25
Redhead,1970,44,ch,0
Redhead,1970,45,ch,0
Redhead,1970,46,ch,1300
Redhead,1970,47,ch,850
Redhead,1970,48,ch,250
Redhead,1970,49,ch,825
Redhead,1970,50,ch,200
Redhead,1970,51,ch,100
Redhead,1970,52,ch,0
Redhead,1970,6,nh,0
Redhead,1970,60a,oh,0
Redhead,1970,65,ec,30
Redhead,1970,66,ec,3045
Redhead,1970,67,ec,45
Redhead,1970,68,ec,6640
Redhead,1970,69,ec,10
Redhead,1970,7,nh,0
Redhead,1970,70,ec,0
Redhead,1970,71,ec,3525
Redhead,1970,72,uw,29550
Redhead,1970,74,uw,6245
Redhead,1970,78,uw,750
Redhead,1970,79,uw,3900
Redhead,1970,81,uw,1400
Redhead,1970,82,uw,0
Redhead,1970,83,uw,100
Redhead,1970,84,uw,5325
Redhead,1970,85,uw,0
Redhead,1970,86,uw,0
Redhead,1970,87,uw,1950
Redhead,1970,88,uw,0
Redhead,1970,89,uw,0
Redhead,1970,9,nh,0
Redhead,1970,90,uw,40
Redhead,1971,72,uw,2855
Redhead,1971,73,uw,0
Redhead,1971,74,uw,1770
Redhead,1971,78,uw,2360
Redhead,1971,79,uw,9860
Redhead,1971,81,uw,520
Redhead,1971,82,uw,0
Redhead,1971,83,uw,640
Redhead,1971,84,uw,730
Redhead,1971,85,uw,0
Redhead,1971,87,uw,3555
Redhead,1971,88,uw,0
Redhead,1971,89,uw,2840
Redhead,1971,90,uw,0
Redhead,1972,72,uw,9555
Redhead,1972,74,uw,490
Redhead,1972,78,uw,350
Redhead,1972,79,uw,5875
Redhead,1972,81,uw,610
Redhead,1972,82,uw,100
Redhead,1972,83,uw,250
Redhead,1972,84,uw,1050
Redhead,1972,85,uw,175
Redhead,1972,87,uw,2935
Redhead,1972,88,uw,380
Redhead,1972,89,uw,0
Redhead,1972,90,uw,0
Redhead,1973,72,uw,3650
Redhead,1973,74,uw,830
Redhead,1973,78,uw,0
Redhead,1973,79,uw,2225
Redhead,1973,81,uw,0
Redhead,1973,82,uw,135
Redhead,1973,83,uw,300
Redhead,1973,87,uw,1275
Redhead,1973,88,uw,750
Redhead,1973,89,uw,0
Redhead,1973,90,uw,0
Redhead,1974,72,uw,9975
Redhead,1974,74,uw,1000
Redhead,1974,78,uw,200
Redhead,1974,79,uw,5400
Redhead,1974,81,uw,7400
Redhead,1974,82,uw,0
Redhead,1974,83,uw,0
Redhead,1974,87,uw,750
Redhead,1974,88,uw,275
Redhead,1974,89,uw,0
Redhead,1974,90,uw,0
Redhead,1975,1,nh,0
Redhead,1975,10,nh,0
Redhead,1975,11,nh,0
Redhead,1975,12,nh,0
Redhead,1975,14,nh,0
Redhead,1975,15,nh,0
Redhead,1975,16,nh,0
Redhead,1975,17,nh,0
Redhead,1975,18,nh,0
Redhead,1975,1a,oh,25
Redhead,1975,20,nh,0
Redhead,1975,21,nh,0
Redhead,1975,22,nh,0
Redhead,1975,24,nh,0
Redhead,1975,25,nh,0
Redhead,1975,26,nh,0
Redhead,1975,27,nh,0
Redhead,1975,29,nh,0
Redhead,1975,3,nh,0
Redhead,1975,30,ch,0
Redhead,1975,31,ch,0
Redhead,1975,32,ch,0
Redhead,1975,33,ch,0
Redhead,1975,34,ch,0
Redhead,1975,36,ch,125
Redhead,1975,38,ch,5
Redhead,1975,39,ch,0
Redhead,1975,4,nh,0
Redhead,1975,40,ch,0
Redhead,1975,41,ch,0
Redhead,1975,49a,oh,0
Redhead,1975,51a,oh,0
Redhead,1975,6,nh,0
Redhead,1975,65,ec,0
Redhead,1975,66,ec,74500
Redhead,1975,67,ec,0
Redhead,1975,68,ec,550
Redhead,1975,69,ec,0
Redhead,1975,6a,oh,0
Redhead,1975,7,nh,0
Redhead,1975,70,ec,0
Redhead,1975,71,ec,0
Redhead,1975,72,uw,24950
Redhead,1975,74,uw,250
Redhead,1975,78,uw,12160
Redhead,1975,79,uw,1680
Redhead,1975,8,nh,0
Redhead,1975,81,uw,8820
Redhead,1975,82,uw,12300
Redhead,1975,83,uw,2460
Redhead,1975,87,uw,2740
Redhead,1975,88,uw,1040
Redhead,1975,89,uw,0
Redhead,1975,9,nh,0
Redhead,1975,90,uw,0
Redhead,1976,72,uw,1290
Redhead,1976,74,uw,915
Redhead,1976,78,uw,19335
Redhead,1976,79,uw,2055
Redhead,1976,81,uw,22690
Redhead,1976,82,uw,10
Redhead,1976,87,uw,3330
Redhead,1976,88,uw,995
Redhead,1976,89,uw,0
Redhead,1976,90,uw,0
Redhead,1977,1,nh,0
Redhead,1977,11,nh,0
Redhead,1977,12,nh,0
Redhead,1977,14,nh,0
Redhead,1977,15,nh,50
Redhead,1977,16,nh,250
Redhead,1977,18,nh,0
Redhead,1977,19,nh,0
Redhead,1977,1a,oh,0
Redhead,1977,2,nh,0
Redhead,1977,20,nh,0
Redhead,1977,21,nh,10
Redhead,1977,22,nh,0
Redhead,1977,23,nh,0
Redhead,1977,24,nh,0
Redhead,1977,25,nh,0
Redhead,1977,26,nh,0
Redhead,1977,27,nh,0
Redhead,1977,29a,oh,0
Redhead,1977,3,nh,0
Redhead,1977,30,ch,0
Redhead,1977,31,ch,0
Redhead,1977,32,ch,0
Redhead,1977,33,ch,0
Redhead,1977,35,ch,0
Redhead,1977,36,ch,60
Redhead,1977,36a,oh,0
Redhead,1977,38,ch,0
Redhead,1977,39,ch,0
Redhead,1977,4,nh,0
Redhead,1977,40,ch,0
Redhead,1977,41,ch,0
Redhead,1977,42,ch,0
Redhead,1977,43,ch,0
Redhead,1977,44,ch,0
Redhead,1977,45,ch,25
Redhead,1977,46,ch,100
Redhead,1977,47,ch,300
Redhead,1977,48,ch,0
Redhead,1977,49,ch,0
Redhead,1977,5,nh,0
Redhead,1977,50,ch,0
Redhead,1977,51,ch,0
Redhead,1977,52,ch,0
Redhead,1977,53,lw,0
Redhead,1977,54,lw,0
Redhead,1977,57,lw,0
Redhead,1977,58,lw,0
Redhead,1977,59,lw,0
Redhead,1977,6,nh,0
Redhead,1977,60,lw,0
Redhead,1977,60a,oh,0
Redhead,1977,61,lw,0
Redhead,1977,62,lw,0
Redhead,1977,62a,oh,0
Redhead,1977,63,lw,0
Redhead,1977,64,lw,0
Redhead,1977,65,ec,85
Redhead,1977,66,ec,265895
Redhead,1977,67,ec,10
Redhead,1977,68,ec,130
Redhead,1977,69,ec,0
Redhead,1977,7,nh,0
Redhead,1977,70,ec,0
Redhead,1977,71,ec,0
Redhead,1977,72,uw,10036
Redhead,1977,73,uw,340
Redhead,1977,74,uw,100
Redhead,1977,75,uw,0
Redhead,1977,76,uw,220
Redhead,1977,77,uw,700
Redhead,1977,78,uw,1530
Redhead,1977,79,uw,700
Redhead,1977,8,nh,0
Redhead,1977,80,uw,3195
Redhead,1977,81,uw,5370
Redhead,1977,82,uw,75
Redhead,1977,83,uw,0
Redhead,1977,84,uw,2275
Redhead,1977,85,uw,120
Redhead,1977,86,uw,600
Redhead,1977,87,uw,4893
Redhead,1977,88,uw,685
Redhead,1977,89,uw,1650
Redhead,1977,9,nh,0
Redhead,1977,90,uw,0
Redhead,1978,1,nh,0
Redhead,1978,11,nh,0
Redhead,1978,12,nh,0
Redhead,1978,12a,oh,0
Redhead,1978,14,nh,0
Redhead,1978,14a,oh,0
Redhead,1978,15,nh,0
Redhead,1978,16,nh,20
Redhead,1978,18,nh,0
Redhead,1978,19,nh,0
Redhead,1978,1a,oh,0
Redhead,1978,2,nh,0
Redhead,1978,20,nh,0
Redhead,1978,21,nh,0
Redhead,1978,22,nh,0
Redhead,1978,23,nh,0
Redhead,1978,24,nh,0
Redhead,1978,25,nh,0
Redhead,1978,26,nh,0
Redhead,1978,27,nh,0
Redhead,1978,29,nh,0
Redhead,1978,29a,oh,0
Redhead,1978,3,nh,0
Redhead,1978,30,ch,0
Redhead,1978,31,ch,0
Redhead,1978,32,ch,45
Redhead,1978,33,ch,0
Redhead,1978,34,ch,0
Redhead,1978,35,ch,0
Redhead,1978,36,ch,0
Redhead,1978,37,ch,0
Redhead,1978,37a,oh,0
Redhead,1978,38,ch,0
Redhead,1978,39,ch,0
Redhead,1978,39a,oh,0
Redhead,1978,4,nh,0
Redhead,1978,40,ch,0
Redhead,1978,40a,oh,0
Redhead,1978,41,ch,0
Redhead,1978,42,ch,25
Redhead,1978,43,ch,0
Redhead,1978,44,ch,50
Redhead,1978,45,ch,50
Redhead,1978,45a,oh,0
Redhead,1978,46,ch,50
Redhead,1978,46a,oh,0
Redhead,1978,47,ch,0
Redhead,1978,48,ch,0
Redhead,1978,48a,oh,0
Redhead,1978,49,ch,0
Redhead,1978,49a,oh,0
Redhead,1978,5,nh,0
Redhead,1978,50,ch,0
Redhead,1978,51,ch,0
Redhead,1978,51a,oh,0
Redhead,1978,52,ch,400
Redhead,1978,53,lw,0
Redhead,1978,54,lw,0
Redhead,1978,55a,oh,0
Redhead,1978,57,lw,0
Redhead,1978,58,lw,0
Redhead,1978,59,lw,0
Redhead,1978,6,nh,0
Redhead,1978,60,lw,0
Redhead,1978,61,lw,0
Redhead,1978,62,lw,0
Redhead,1978,63,lw,0
Redhead,1978,64,lw,0
Redhead,1978,65,ec,690
Redhead,1978,66,ec,266790
Redhead,1978,67,ec,0
Redhead,1978,68,ec,1070
Redhead,1978,69,ec,0
Redhead,1978,7,nh,50
Redhead,1978,70,ec,0
Redhead,1978,71,ec,0
Redhead,1978,72,uw,2610
Redhead,1978,73,uw,0
Redhead,1978,74,uw,0
Redhead,1978,75,uw,0
Redhead,1978,76,uw,50
Redhead,1978,77,uw,0
Redhead,1978,78,uw,690
Redhead,1978,79,uw,85
Redhead,1978,8,nh,0
Redhead,1978,80,uw,540
Redhead,1978,81,uw,13826
Redhead,1978,82,uw,0
Redhead,1978,83,uw,0
Redhead,1978,84,uw,90
Redhead,1978,85,uw,10
Redhead,1978,86,uw,0
Redhead,1978,87,uw,4020
Redhead,1978,88,uw,350
Redhead,1978,89,uw,140
Redhead,1978,9,nh,0
Redhead,1978,90,uw,0
Redhead,1979,1,nh,0
Redhead,1979,10,nh,9100
Redhead,1979,11,nh,0
Redhead,1979,12,nh,30
Redhead,1979,12a,oh,0
Redhead,1979,14,nh,0
Redhead,1979,14a,oh,40
Redhead,1979,15,nh,40
Redhead,1979,16,nh,0
Redhead,1979,17,nh,0
Redhead,1979,18,nh,0
Redhead,1979,19,nh,25
Redhead,1979,1a,oh,0
Redhead,1979,2,nh,0
Redhead,1979,20,nh,0
Redhead,1979,21,nh,0
Redhead,1979,22,nh,0
Redhead,1979,23,nh,0
Redhead,1979,24,nh,0
Redhead,1979,25,nh,0
Redhead,1979,26,nh,0
Redhead,1979,27,nh,0
Redhead,1979,28,nh,0
Redhead,1979,29,nh,0
Redhead,1979,3,nh,0
Redhead,1979,30,ch,0
Redhead,1979,31,ch,0
Redhead,1979,31a,oh,0
Redhead,1979,32,ch,0
Redhead,1979,33,ch,0
Redhead,1979,34,ch,0
Redhead,1979,35,ch,0
Redhead,1979,36,ch,0
Redhead,1979,37,ch,0
Redhead,1979,37a,oh,0
Redhead,1979,38,ch,0
Redhead,1979,39,ch,0
Redhead,1979,4,nh,0
Redhead,1979,40,ch,0
Redhead,1979,41,ch,0
Redhead,1979,42,ch,0
Redhead,1979,43,ch,0
Redhead,1979,44,ch,0
Redhead,1979,44a,oh,0
Redhead,1979,45,ch,0
Redhead,1979,45a,oh,0
Redhead,1979,46,ch,0
Redhead,1979,46a,oh,0
Redhead,1979,47,ch,0
Redhead,1979,49,ch,0
Redhead,1979,49a,oh,0
Redhead,1979,5,nh,0
Redhead,1979,50,ch,0
Redhead,1979,50a,oh,0
Redhead,1979,51,ch,0
Redhead,1979,51a,oh,0
Redhead,1979,52,ch,0
Redhead,1979,53,lw,0
Redhead,1979,54,lw,0
Redhead,1979,55a,oh,0
Redhead,1979,57,lw,0
Redhead,1979,58,lw,0
Redhead,1979,59,lw,0
Redhead,1979,6,nh,0
Redhead,1979,60,lw,0
Redhead,1979,61,lw,0
Redhead,1979,62,lw,0
Redhead,1979,63,lw,0
Redhead,1979,64,lw,0
Redhead,1979,65,ec,5
Redhead,1979,66,ec,192150
Redhead,1979,67,ec,0
Redhead,1979,68,ec,6790
Redhead,1979,69,ec,0
Redhead,1979,7,nh,0
Redhead,1979,70,ec,0
Redhead,1979,71,ec,0
Redhead,1979,72,uw,4460
Redhead,1979,73,uw,390
Redhead,1979,74,uw,150
Redhead,1979,75,uw,60
Redhead,1979,76,uw,0
Redhead,1979,77,uw,390
Redhead,1979,78,uw,1550
Redhead,1979,79,uw,0
Redhead,1979,8,nh,0
Redhead,1979,80,uw,4220
Redhead,1979,81,uw,5290
Redhead,1979,82,uw,1000
Redhead,1979,83,uw,0
Redhead,1979,84,uw,0
Redhead,1979,85,uw,0
Redhead,1979,86,uw,0
Redhead,1979,87,uw,2120
Redhead,1979,88,uw,40
Redhead,1979,89,uw,0
Redhead,1979,9,nh,0
Redhead,1979,90,uw,0
Redhead,1980,1,nh,0
Redhead,1980,10,nh,0
Redhead,1980,11,nh,0
Redhead,1980,12,nh,0
Redhead,1980,12a,oh,0
Redhead,1980,14,nh,0
Redhead,1980,14a,oh,0
Redhead,1980,15,nh,0
Redhead,1980,16,nh,0
Redhead,1980,17,nh,0
Redhead,1980,18,nh,0
Redhead,1980,19,nh,0
Redhead,1980,1a,oh,0
Redhead,1980,2,nh,0
Redhead,1980,20,nh,0
Redhead,1980,21,nh,0
Redhead,1980,22,nh,15
Redhead,1980,23,nh,0
Redhead,1980,24,nh,0
Redhead,1980,25,nh,0
Redhead,1980,26,nh,0
Redhead,1980,27,nh,0
Redhead,1980,28,nh,0
Redhead,1980,29,nh,0
Redhead,1980,3,nh,0
Redhead,1980,30,ch,45
Redhead,1980,31,ch,0
Redhead,1980,32,ch,0
Redhead,1980,33,ch,0
Redhead,1980,34,ch,0
Redhead,1980,35,ch,0
Redhead,1980,36,ch,190
Redhead,1980,37,ch,0
Redhead,1980,38,ch,40
Redhead,1980,39,ch,0
Redhead,1980,4,nh,0
Redhead,1980,40,ch,0
Redhead,1980,41,ch,0
Redhead,1980,42,ch,0
Redhead,1980,43,ch,0
Redhead,1980,44,ch,0
Redhead,1980,44a,oh,0
Redhead,1980,45,ch,0
Redhead,1980,45a,oh,0
Redhead,1980,46,ch,10
Redhead,1980,46a,oh,0
Redhead,1980,47,ch,500
Redhead,1980,48,ch,0
Redhead,1980,48a,oh,0
Redhead,1980,49,ch,0
Redhead,1980,49a,oh,0
Redhead,1980,5,nh,0
Redhead,1980,50,ch,0
Redhead,1980,50a,oh,0
Redhead,1980,51,ch,0
Redhead,1980,51a,oh,0
Redhead,1980,52,ch,0
Redhead,1980,53,lw,0
Redhead,1980,54,lw,0
Redhead,1980,55a,oh,0
Redhead,1980,57,lw,0
Redhead,1980,58,lw,0
Redhead,1980,59,lw,0
Redhead,1980,6,nh,0
Redhead,1980,60,lw,0
Redhead,1980,61,lw,0
Redhead,1980,62,lw,0
Redhead,1980,63,lw,0
Redhead,1980,64,lw,0
Redhead,1980,65,ec,840
Redhead,1980,66,ec,192300
Redhead,1980,67,ec,20
Redhead,1980,68,ec,2140
Redhead,1980,69,ec,0
Redhead,1980,7,nh,0
Redhead,1980,70,ec,0
Redhead,1980,71,ec,250
Redhead,1980,72,uw,2600
Redhead,1980,73,uw,0
Redhead,1980,74,uw,0
Redhead,1980,75,uw,0
Redhead,1980,76,uw,0
Redhead,1980,77,uw,40
Redhead,1980,78,uw,4280
Redhead,1980,79,uw,0
Redhead,1980,8,nh,0
Redhead,1980,80,uw,2620
Redhead,1980,81,uw,32960
Redhead,1980,82,uw,0
Redhead,1980,83,uw,0
Redhead,1980,84,uw,0
Redhead,1980,85,uw,0
Redhead,1980,86,uw,0
Redhead,1980,87,uw,4120
Redhead,1980,88,uw,250
Redhead,1980,89,uw,0
Redhead,1980,9,nh,0
Redhead,1980,90,uw,0
Redhead,1981,1,nh,0
Redhead,1981,10,nh,0
Redhead,1981,11,nh,0
Redhead,1981,12,nh,0
Redhead,1981,13,nh,10
Redhead,1981,14,nh,0
Redhead,1981,15,nh,0
Redhead,1981,16,nh,0
Redhead,1981,19,nh,0
Redhead,1981,1a,oh,0
Redhead,1981,2,nh,75
Redhead,1981,21,nh,15
Redhead,1981,22,nh,30
Redhead,1981,23,nh,0
Redhead,1981,24,nh,0
Redhead,1981,25,nh,0
Redhead,1981,26,nh,0
Redhead,1981,27,nh,0
Redhead,1981,30,ch,0
Redhead,1981,34,ch,30
Redhead,1981,35,ch,0
Redhead,1981,36,ch,160
Redhead,1981,37,ch,0
Redhead,1981,38,ch,0
Redhead,1981,39,ch,0
Redhead,1981,4,nh,350
Redhead,1981,40,ch,0
Redhead,1981,41,ch,0
Redhead,1981,42,ch,0
Redhead,1981,43,ch,0
Redhead,1981,44,ch,0
Redhead,1981,45,ch,0
Redhead,1981,46,ch,0
Redhead,1981,47,ch,400
Redhead,1981,48,ch,0
Redhead,1981,49,ch,0
Redhead,1981,50,ch,0
Redhead,1981,51,ch,0
Redhead,1981,52,ch,50
Redhead,1981,53,lw,200
Redhead,1981,54,lw,0
Redhead,1981,55,lw,0
Redhead,1981,56,lw,0
Redhead,1981,57,lw,0
Redhead,1981,58,lw,0
Redhead,1981,59,lw,0
Redhead,1981,6,nh,0
Redhead,1981,65,ec,100
Redhead,1981,66,ec,340105
Redhead,1981,67,ec,165
Redhead,1981,68,ec,2140
Redhead,1981,69,ec,0
Redhead,1981,7,nh,0
Redhead,1981,70,ec,0
Redhead,1981,71,ec,400
Redhead,1981,72,uw,5960
Redhead,1981,73,uw,340
Redhead,1981,74,uw,0
Redhead,1981,75,uw,0
Redhead,1981,76,uw,40
Redhead,1981,77,uw,30
Redhead,1981,78,uw,1210
Redhead,1981,79,uw,4520
Redhead,1981,8,nh,0
Redhead,1981,80,uw,7650
Redhead,1981,81,uw,10230
Redhead,1981,82,uw,300
Redhead,1981,83,uw,0
Redhead,1981,84,uw,0
Redhead,1981,85,uw,0
Redhead,1981,86,uw,0
Redhead,1981,87,uw,7650
Redhead,1981,88,uw,220
Redhead,1981,89,uw,0
Redhead,1981,9,nh,0
Redhead,1981,90,uw,30
Redhead,1982,1,nh,0
Redhead,1982,11,nh,0
Redhead,1982,12,nh,0
Redhead,1982,13,nh,0
Redhead,1982,14,nh,0
Redhead,1982,15,nh,0
Redhead,1982,16,nh,0
Redhead,1982,19,nh,0
Redhead,1982,2,nh,0
Redhead,1982,21,nh,0
Redhead,1982,22,nh,0
Redhead,1982,23,nh,0
Redhead,1982,24,nh,0
Redhead,1982,25,nh,0
Redhead,1982,26,nh,0
Redhead,1982,27,nh,0
Redhead,1982,3,nh,0
Redhead,1982,30,ch,0
Redhead,1982,34,ch,0
Redhead,1982,35,ch,0
Redhead,1982,36,ch,1150
Redhead,1982,37,ch,0
Redhead,1982,38,ch,0
Redhead,1982,39,ch,0
Redhead,1982,4,nh,0
Redhead,1982,40,ch,0
Redhead,1982,41,ch,0
Redhead,1982,42,ch,500
Redhead,1982,43,ch,0
Redhead,1982,44,ch,0
Redhead,1982,45,ch,0
Redhead,1982,46,ch,0
Redhead,1982,47,ch,0
Redhead,1982,48,ch,0
Redhead,1982,49,ch,0
Redhead,1982,5,nh,0
Redhead,1982,50,ch,0
Redhead,1982,53,lw,0
Redhead,1982,54,lw,0
Redhead,1982,55,lw,0
Redhead,1982,56,lw,0
Redhead,1982,57,lw,0
Redhead,1982,58,lw,0
Redhead,1982,59,lw,0
Redhead,1982,6,nh,0
Redhead,1982,65,ec,0
Redhead,1982,66,ec,265820
Redhead,1982,67,ec,0
Redhead,1982,68,ec,17370
Redhead,1982,69,ec,0
Redhead,1982,7,nh,0
Redhead,1982,70,ec,0
Redhead,1982,71,ec,0
Redhead,1982,72,uw,6790
Redhead,1982,73,uw,310
Redhead,1982,74,uw,0
Redhead,1982,75,uw,0
Redhead,1982,76,uw,0
Redhead,1982,77,uw,30
Redhead,1982,78,uw,350
Redhead,1982,79,uw,5500
Redhead,1982,8,nh,0
Redhead,1982,80,uw,12200
Redhead,1982,81,uw,16025
Redhead,1982,82,uw,1000
Redhead,1982,83,uw,400
Redhead,1982,84,uw,2650
Redhead,1982,85,uw,300
Redhead,1982,86,uw,0
Redhead,1982,87,uw,2410
Redhead,1982,88,uw,140
Redhead,1982,89,uw,0
Redhead,1982,90,uw,0
Redhead,1983,72,uw,0
Redhead,1983,73,uw,11940
Redhead,1983,74,uw,500
Redhead,1983,75,uw,0
Redhead,1983,76,uw,0
Redhead,1983,77,uw,2000
Redhead,1983,78,uw,10270
Redhead,1983,79,uw,100
Redhead,1983,80,uw,8685
Redhead,1983,81,uw,1050
Redhead,1983,82,uw,500
Redhead,1983,87,uw,3875
Redhead,1983,88,uw,295
Redhead,1983,89,uw,50
Redhead,1983,90,uw,0
Redhead,1984,72,uw,0
Redhead,1984,73,uw,6900
Redhead,1984,74,uw,0
Redhead,1984,75,uw,25
Redhead,1984,76,uw,25
Redhead,1984,77,uw,0
Redhead,1984,78,uw,5300
Redhead,1984,79,uw,3900
Redhead,1984,80,uw,2870
Redhead,1984,81,uw,17920
Redhead,1984,82,uw,0
Redhead,1984,87,uw,760
Redhead,1984,88,uw,100
Redhead,1984,89,uw,50
Redhead,1984,90,uw,0
Redhead,1985,1,nh,0
Redhead,1985,10,nh,0
Redhead,1985,11,nh,0
Redhead,1985,12,nh,0
Redhead,1985,13,nh,0
Redhead,1985,14,nh,200
Redhead,1985,15,nh,0
Redhead,1985,16,nh,20
Redhead,1985,17,nh,0
Redhead,1985,18,nh,0
Redhead,1985,19,nh,0
Redhead,1985,1a,oh,0
Redhead,1985,2,nh,0
Redhead,1985,20,nh,0
Redhead,1985,21,nh,25
Redhead,1985,22,nh,100
Redhead,1985,23,nh,0
Redhead,1985,24,nh,0
Redhead,1985,25,nh,0
Redhead,1985,26,nh,0
Redhead,1985,27,nh,0
Redhead,1985,28,nh,0
Redhead,1985,29,nh,0
Redhead,1985,3,nh,0
Redhead,1985,30,ch,60
Redhead,1985,31,ch,70
Redhead,1985,32,ch,0
Redhead,1985,33,ch,0
Redhead,1985,34,ch,25
Redhead,1985,35,ch,0
Redhead,1985,36,ch,35
Redhead,1985,37,ch,0
Redhead,1985,37a,oh,0
Redhead,1985,38,ch,15
Redhead,1985,39,ch,430
Redhead,1985,4,nh,200
Redhead,1985,40,ch,0
Redhead,1985,41,ch,20
Redhead,1985,42,ch,0
Redhead,1985,43,ch,0
Redhead,1985,44,ch,0
Redhead,1985,45,ch,0
Redhead,1985,46,ch,0
Redhead,1985,47,ch,90
Redhead,1985,48,ch,150
Redhead,1985,49,ch,195
Redhead,1985,50,ch,240
Redhead,1985,51,ch,20
Redhead,1985,52,ch,10
Redhead,1985,53,lw,15
Redhead,1985,54,lw,0
Redhead,1985,55,lw,0
Redhead,1985,57,lw,0
Redhead,1985,58,lw,0
Redhead,1985,59,lw,0
Redhead,1985,65,ec,100
Redhead,1985,66,ec,263720
Redhead,1985,67,ec,0
Redhead,1985,68,ec,5775
Redhead,1985,69,ec,350
Redhead,1985,7,nh,0
Redhead,1985,72,uw,545
Redhead,1985,73,uw,6347
Redhead,1985,74,uw,0
Redhead,1985,75,uw,50
Redhead,1985,76,uw,0
Redhead,1985,77,uw,0
Redhead,1985,78,uw,2640
Redhead,1985,79,uw,100
Redhead,1985,8,nh,0
Redhead,1985,80,uw,1300
Redhead,1985,81,uw,3675
Redhead,1985,82,uw,1200
Redhead,1985,83,uw,0
Redhead,1985,84,uw,9500
Redhead,1985,85,uw,0
Redhead,1985,86,uw,100
Redhead,1985,87,uw,525
Redhead,1985,88,uw,430
Redhead,1985,89,uw,0
Redhead,1985,9,nh,0
Redhead,1985,90,uw,0
Redhead,1988,1,nh,0
Redhead,1988,10,nh,0
Redhead,1988,11,nh,0
Redhead,1988,12,nh,0
Redhead,1988,13,nh,0
Redhead,1988,14,nh,0
Redhead,1988,15,nh,0
Redhead,1988,16,nh,0
Redhead,1988,17,nh,0
Redhead,1988,18,nh,0
Redhead,1988,19,nh,0
Redhead,1988,1a,oh,0
Redhead,1988,2,nh,0
Redhead,1988,20,nh,0
Redhead,1988,21,nh,75
Redhead,1988,22,nh,0
Redhead,1988,23,nh,20
Redhead,1988,24,nh,0
Redhead,1988,25,nh,0
Redhead,1988,26,nh,5
Redhead,1988,27,nh,0
Redhead,1988,28,nh,0
Redhead,1988,29,nh,0
Redhead,1988,29a,oh,0
Redhead,1988,2a,oh,0
Redhead,1988,3,nh,0
Redhead,1988,30,ch,0
Redhead,1988,31,ch,0
